"통계일","성별","연령대","키워드","점수"
"2022-12-30","여성","10대","성산일출봉",8.95927
"2022-12-30","여성","10대","일출",154.637
"2022-12-30","여성","10대","힐링",2.91647
"2022-12-30","여성","10대","방어",7.36465
"2022-12-30","여성","10대","수국",5.60216
"2022-12-30","여성","20대","들불축제",6.02751
"2022-12-30","여성","20대","성산일출봉",11.65185
"2022-12-30","여성","20대","일출",140.03828
"2022-12-30","여성","20대","힐링",2.89564
"2022-12-30","여성","20대","방어",20.55467
"2022-12-30","남성","60대이상","성산일출봉",28.95361
"2022-12-30","남성","60대이상","청보리",8.97738
"2022-12-30","남성","60대이상","일출",164.62543
"2022-12-30","남성","60대이상","힐링",13.436359999999999
"2022-12-30","남성","60대이상","방어",105.29129
"2022-12-30","여성","50대","들불축제",11.29357
"2022-12-30","여성","50대","성산일출봉",27.23032
"2022-12-30","여성","50대","일출",134.08352
"2022-12-30","여성","50대","힐링",5.9205
"2022-12-30","여성","50대","방어",44.78911
"2022-12-30","남성","20대","들불축제",3.46009
"2022-12-30","남성","20대","성산일출봉",9.65016
"2022-12-30","남성","20대","일출",147.17195999999998
"2022-12-30","남성","20대","힐링",1.80905
"2022-12-30","남성","20대","방어",28.699849999999998
"2022-12-30","남성","30대","들불축제",2.8009
"2022-12-30","남성","30대","성산일출봉",10.78064
"2022-12-30","남성","30대","일출",147.92333
"2022-12-30","남성","30대","힐링",2.28815
"2022-12-30","남성","30대","방어",38.54632
"2022-12-30","남성","40대","들불축제",5.57939
"2022-12-30","남성","40대","성산일출봉",20.90579
"2022-12-30","남성","40대","일출",144.46576000000002
"2022-12-30","남성","40대","힐링",2.81227
"2022-12-30","남성","40대","방어",65.50709
"2022-12-30","남성","50대","성산일출봉",23.54582
"2022-12-30","남성","50대","청보리",6.4681
"2022-12-30","남성","50대","일출",141.4844
"2022-12-30","남성","50대","힐링",4.35084
"2022-12-30","남성","50대","방어",83.43414
"2022-12-30","남성","10대","성산일출봉",8.38813
"2022-12-30","남성","10대","일출",155.92104
"2022-12-30","남성","10대","힐링",1.06905
"2022-12-30","남성","10대","방어",8.5252
"2022-12-30","남성","10대","해수욕장",2.65897
"2022-12-31","여성","60대이상","성산일출봉",32.87544
"2022-12-31","여성","60대이상","청보리",13.553090000000001
"2022-12-31","여성","60대이상","일출",160.07324
"2022-12-31","여성","60대이상","힐링",11.26372
"2022-12-31","여성","60대이상","방어",45.60438
"2022-12-31","전체","전체","들불축제",6.0041199999999995
"2022-12-31","전체","전체","성산일출봉",15.706100000000001
"2022-12-31","전체","전체","일출",140.58549
"2022-12-31","전체","전체","힐링",3.89002
"2022-12-31","전체","전체","방어",31.807769999999998
"2022-12-31","여성","30대","들불축제",5.649150000000001
"2022-12-31","여성","30대","성산일출봉",14.5089
"2022-12-31","여성","30대","일출",134.22583
"2022-12-31","여성","30대","힐링",4.288930000000001
"2022-12-31","여성","30대","방어",23.644370000000002
"2022-12-31","여성","40대","들불축제",11.77164
"2022-12-31","여성","40대","성산일출봉",29.6882
"2022-12-31","여성","40대","일출",133.21515
"2022-12-31","여성","40대","힐링",5.89945
"2022-12-31","여성","40대","방어",28.742820000000002
"2022-12-31","여성","10대","성산일출봉",7.97312
"2022-12-31","여성","10대","일출",149.83213
"2022-12-31","여성","10대","힐링",2.68567
"2022-12-31","여성","10대","방어",6.08475
"2022-12-31","여성","10대","수국",5.51823
"2022-12-31","여성","20대","들불축제",6.4877199999999995
"2022-09-22","전체","전체","성산일출봉",104.84964
"2022-09-22","전체","전체","청보리",210.89849
"2022-09-22","전체","전체","힐링",52.76429
"2022-09-22","전체","전체","코스모스",186.64137000000002
"2022-09-22","여성","30대","성산일출봉",126.48962
"2022-09-22","여성","30대","청보리",224.02848
"2022-09-22","여성","30대","힐링",55.18133
"2022-09-22","여성","30대","코스모스",156.28237000000001
"2022-09-22","여성","40대","성산일출봉",101.35329
"2022-09-22","여성","40대","청보리",199.99999000000003
"2022-09-22","여성","40대","힐링",37.84434
"2022-09-22","여성","40대","코스모스",139.87431999999998
"2022-09-22","여성","10대","성산일출봉",241.17645000000002
"2022-09-22","여성","10대","힐링",95.42481000000001
"2022-09-22","여성","10대","수국",156.20913000000002
"2022-09-22","여성","10대","코스모스",354.90194999999994
"2022-09-22","여성","20대","성산일출봉",207.03123999999997
"2022-09-22","여성","20대","청보리",225.91145
"2022-09-22","여성","20대","힐링",115.75519
"2022-09-22","여성","20대","코스모스",299.60935
"2022-09-22","남성","60대이상","성산일출봉",74.99998
"2022-09-22","남성","60대이상","청보리",194.48528
"2022-09-22","남성","60대이상","힐링",92.64704
"2022-09-22","남성","60대이상","코스모스",321.32351
"2022-09-22","여성","50대","성산일출봉",108.65511000000001
"2022-09-22","여성","50대","청보리",228.36217
"2022-09-22","여성","50대","힐링",49.40078
"2022-09-22","여성","50대","코스모스",281.62448
"2022-09-22","남성","20대","청보리",211.01870000000002
"2022-09-22","남성","20대","힐링",74.22036
"2022-09-22","남성","20대","우도",194.17878
"2022-09-22","남성","20대","코스모스",272.34925
"2022-09-22","남성","30대","성산일출봉",69.58555
"2022-09-22","남성","30대","청보리",210.49464
"2022-09-22","남성","30대","단풍",101.27003
"2022-09-22","남성","30대","힐링",26.136339999999997
"2022-09-22","남성","40대","성산일출봉",54.52420000000001
"2022-09-22","남성","40대","청보리",188.7332
"2022-09-22","남성","40대","힐링",18.38877
"2022-09-22","남성","40대","코스모스",78.34207
"2022-09-22","남성","50대","성산일출봉",58.8068
"2022-09-22","남성","50대","청보리",192.47158000000002
"2022-09-22","남성","50대","힐링",37.92611
"2022-09-22","남성","50대","코스모스",164.91475
"2022-09-22","남성","10대","성산일출봉",204.50448
"2022-09-22","남성","10대","청보리",114.4144
"2022-09-22","남성","10대","단풍",255.85582999999997
"2022-09-22","남성","10대","힐링",42.342330000000004
"2022-09-23","여성","60대이상","성산일출봉",94.73683
"2022-09-23","여성","60대이상","청보리",240.5263
"2022-09-23","여성","60대이상","힐링",81.57893
"2022-09-23","여성","60대이상","코스모스",356.84209
"2022-09-23","전체","전체","성산일출봉",107.6889
"2022-09-23","전체","전체","청보리",224.79497
"2022-09-23","전체","전체","힐링",52.72902
"2022-09-23","전체","전체","코스모스",190.49465
"2022-09-23","여성","30대","성산일출봉",133.61397
"2022-09-23","여성","30대","청보리",240.73832
"2022-09-23","여성","30대","힐링",54.59842
"2022-09-23","여성","30대","코스모스",161.26942
"2022-09-23","여성","40대","성산일출봉",104.01158
"2022-09-23","여성","40대","청보리",211.26147
"2022-09-23","여성","40대","힐링",38.376000000000005
"2022-09-23","여성","40대","코스모스",145.52923
"2022-09-23","여성","10대","성산일출봉",247.58618
"2022-09-23","여성","10대","힐링",108.27585
"2022-09-23","여성","10대","수국",158.62067000000002
"2022-09-23","여성","10대","코스모스",353.79308000000003
"2022-09-23","여성","20대","성산일출봉",209.76561
"2022-09-23","여성","20대","청보리",241.66665999999998
"2022-09-23","여성","20대","힐링",112.8906
"2022-09-23","여성","20대","코스모스",308.20309999999995
"2022-09-23","남성","60대이상","성산일출봉",79.41174
"2022-09-23","남성","60대이상","청보리",210.29411
"2022-09-23","남성","60대이상","힐링",90.44116000000001
"2022-09-23","남성","60대이상","코스모스",321.69115999999997
"2022-09-23","여성","50대","성산일출봉",109.32089
"2022-09-23","여성","50대","청보리",237.68308
"2022-09-23","여성","50대","힐링",51.79759
"2022-09-23","여성","50대","코스모스",276.29825
"2022-09-23","남성","20대","청보리",229.72972
"2022-09-23","남성","20대","힐링",73.80456000000001
"2022-09-23","남성","20대","우도",199.99999
"2022-09-23","남성","20대","코스모스",279.83366
"2022-09-23","남성","30대","성산일출봉",72.45988
"2022-09-23","남성","30대","청보리",225.40106
"2022-09-23","남성","30대","단풍",112.23260000000002
"2022-09-23","남성","30대","힐링",26.40372
"2022-09-23","남성","40대","성산일출봉",54.349070000000005
"2022-09-23","남성","40대","청보리",199.76647
"2022-09-23","남성","40대","힐링",18.33039
"2022-09-23","남성","40대","코스모스",79.10098
"2022-09-23","남성","50대","성산일출봉",57.81248
"2022-09-23","남성","50대","청보리",205.25567
"2022-09-23","남성","50대","힐링",38.068149999999996
"2022-09-23","남성","50대","코스모스",159.80111
"2022-09-25","여성","60대이상","성산일출봉",93.46731
"2022-09-25","여성","60대이상","청보리",175.37687
"2022-09-25","여성","60대이상","힐링",87.93967
"2022-09-25","여성","60대이상","코스모스",366.33164
"2022-09-25","전체","전체","성산일출봉",140.08047000000002
"2022-09-25","전체","전체","청보리",185.86034
"2022-09-25","전체","전체","힐링",66.19532
"2022-09-25","전체","전체","코스모스",232.891
"2022-09-25","여성","30대","성산일출봉",160.04211
"2022-09-25","여성","30대","청보리",182.37358000000003
"2022-09-25","여성","30대","단풍",188.97469999999998
"2022-09-25","여성","30대","힐링",62.499979999999994
"2022-09-25","여성","40대","성산일출봉",143.74158
"2022-09-25","여성","40대","청보리",186.60834
"2022-09-25","여성","40대","힐링",55.585440000000006
"2022-09-25","여성","40대","코스모스",207.3351
"2022-09-25","여성","10대","성산일출봉",294.26749
"2022-09-25","여성","10대","단풍",357.96176
"2022-09-25","여성","10대","힐링",97.45221000000001
"2022-09-25","여성","10대","수국",162.42036
"2022-09-25","여성","20대","성산일출봉",229.21984
"2022-09-25","여성","20대","청보리",196.45388000000003
"2022-09-25","여성","20대","힐링",128.36878000000002
"2022-09-25","여성","20대","코스모스",331.20566
"2022-09-25","남성","60대이상","성산일출봉",81.61763
"2022-09-25","남성","60대이상","청보리",124.99999
"2022-09-25","남성","60대이상","힐링",91.91175
"2022-09-25","남성","60대이상","코스모스",304.04410999999993
"2022-09-25","여성","50대","성산일출봉",133.55154
"2022-09-25","여성","50대","청보리",208.34696
"2022-09-25","여성","50대","힐링",60.392790000000005
"2022-09-25","여성","50대","코스모스",334.36987
"2022-09-25","남성","20대","청보리",182.97359999999998
"2022-09-25","남성","20대","힐링",81.53474
"2022-09-25","남성","20대","우도",234.29256
"2022-09-25","남성","20대","코스모스",306.47481
"2022-09-25","남성","30대","성산일출봉",81.48146
"2022-09-25","남성","30대","청보리",155.19243
"2022-09-25","남성","30대","단풍",138.70731999999998
"2022-09-25","남성","30대","힐링",28.467660000000002
"2022-09-25","남성","40대","성산일출봉",71.49459
"2022-09-25","남성","40대","청보리",148.53619
"2022-09-25","남성","40대","단풍",114.32972
"2022-09-25","남성","40대","힐링",22.95838
"2022-09-25","남성","50대","성산일출봉",75.84903
"2022-09-25","남성","50대","청보리",165.66036
"2022-09-25","남성","50대","힐링",46.79244
"2022-09-25","남성","50대","코스모스",189.43394
"2022-09-25","남성","10대","성산일출봉",225.96152
"2022-09-25","남성","10대","단풍",331.73076
"2022-09-25","남성","10대","힐링",47.11537
"2022-09-25","남성","10대","수국",66.34613999999999
"2022-09-27","남성","10대","들불축제",90.90907
"2022-09-27","남성","10대","성산일출봉",249.49493
"2022-09-27","남성","10대","단풍",348.48483000000004
"2022-09-27","남성","10대","힐링",40.40402
"2023-01-25","여성","20대","들불축제",285.64952
"2023-01-25","여성","20대","일출",153.62536
"2023-01-25","여성","20대","애월 카페",279.15406
"2023-01-25","여성","20대","힐링",121.14802
"2023-01-25","여성","20대","방어",361.78246
"2023-01-25","남성","60대이상","들불축제",145.72366
"2023-01-25","남성","60대이상","성산일출봉",69.73683
"2023-01-25","남성","60대이상","일출",74.01314
"2023-01-25","남성","60대이상","힐링",82.89472
"2023-01-25","남성","60대이상","방어",316.77631
"2023-01-25","여성","50대","들불축제",280.04433
"2023-01-25","여성","50대","성산일출봉",100.99776
"2023-01-25","여성","50대","매화",43.458960000000005
"2023-01-25","여성","50대","힐링",39.5787
"2023-01-25","여성","50대","방어",101.99555000000001
"2023-01-25","남성","20대","들불축제",135.50486999999998
"2023-01-25","남성","20대","일출",106.6775
"2023-01-25","남성","20대","힐링",49.67425
"2023-01-25","남성","20대","우도",161.07489
"2023-02-22","여성","50대","청보리",329.69539999999995
"2023-02-22","여성","50대","매화",333.50252
"2023-02-22","여성","50대","힐링",103.80709999999999
"2023-02-22","여성","50대","방어",67.25886
"2023-02-22","남성","20대","들불축제",247.15445
"2023-02-22","남성","20대","성산일출봉",378.04877
